name,rmse,max_abs,max_rel,mean_abs,correlation,psnr,reference_min,reference_max,actual_min,actual_max,threshold_rmse,threshold_max_abs,threshold_max_rel,passed
tmpImgp_vs_golden,1.9346394124915962e-08,1.341104507446289e-07,1.2204888839092943e-06,1.1245099074130849e-08,0.999999999999971,143.0658430923276,0.001009168685413897,0.2753545045852661,0.0010091689182445407,0.2753545045852661,1e-05,0.0001,0.01,True
host_FI_vs_golden_SOCS,1.954097693915035e-08,1.7881393432617188e-07,2.3690621333136017e-06,1.1511672504127546e-08,0.9999999999999691,142.98429959033427,0.001007577870041132,0.27552515268325806,0.0010075775207951665,0.27552515268325806,1e-05,0.0001,0.01,True
host_FI_vs_TCC_direct,0.004190255434995786,0.007189437747001648,0.8138494513772411,0.004125345207091846,0.9999558590063667,36.453180776964956,0.0049341535195708275,0.2785476744174957,0.0010075775207951665,0.27552515268325806,0.01,0.02,5.0,True
