iteration,latency_ns,latency_ms,precision,threads,kernels
660,1113924,1.113924,double,1,10
661,1113507,1.113507,double,1,10
662,1118580,1.11858,double,1,10
663,1117958,1.117958,double,1,10
664,1113699,1.113699,double,1,10
665,1117853,1.117853,double,1,10
666,1112936,1.112936,double,1,10
667,1116559,1.116559,double,1,10
668,1211568,1.211568,double,1,10
669,1201218,1.201218,double,1,10
670,1188124,1.188124,double,1,10
671,1123642,1.123642,double,1,10
672,1115165,1.115165,double,1,10
673,1113908,1.113908,double,1,10
674,1129767,1.129767,double,1,10
675,1116785,1.116785,double,1,10
676,1112654,1.112654,double,1,10
677,1123235,1.123235,double,1,10
678,1125106,1.125106,double,1,10
679,1115833,1.115833,double,1,10
680,1111759,1.111759,double,1,10
681,1127318,1.127318,double,1,10
682,1115554,1.115554,double,1,10
683,1118178,1.118178,double,1,10
684,1129267,1.129267,double,1,10
685,1107012,1.107012,double,1,10
686,1121279,1.121279,double,1,10
687,1109787,1.109787,double,1,10
688,1110635,1.110635,double,1,10
689,1107530,1.10753,double,1,10
690,1112598,1.112598,double,1,10
691,1111710,1.11171,double,1,10
692,1103937,1.103937,double,1,10
693,1104534,1.104534,double,1,10
694,1116801,1.116801,double,1,10
695,1107184,1.107184,double,1,10
696,1107901,1.107901,double,1,10
697,1135811,1.135811,double,1,10
698,1108862,1.108862,double,1,10
699,1104460,1.10446,double,1,10
700,1104088,1.104088,double,1,10
701,1111761,1.111761,double,1,10
702,1103804,1.103804,double,1,10
703,1105959,1.105959,double,1,10
704,1117437,1.117437,double,1,10
705,1114578,1.114578,double,1,10
706,1103954,1.103954,double,1,10
707,1109142,1.109142,double,1,10
708,1111708,1.111708,double,1,10
709,1107049,1.107049,double,1,10
710,1103508,1.103508,double,1,10
711,1107305,1.107305,double,1,10
712,1104110,1.10411,double,1,10
713,1109843,1.109843,double,1,10
714,1106561,1.106561,double,1,10
715,1262796,1.262796,double,1,10
716,1103817,1.103817,double,1,10
717,1103896,1.103896,double,1,10
718,1110898,1.110898,double,1,10
719,1104001,1.104001,double,1,10
720,1172151,1.172151,double,1,10
721,1104224,1.104224,double,1,10
722,1128103,1.128103,double,1,10
723,1129062,1.129062,double,1,10
724,1138456,1.138456,double,1,10
725,1109954,1.109954,double,1,10
726,1160670,1.16067,double,1,10
727,1168771,1.168771,double,1,10
728,1110433,1.110433,double,1,10
729,1110031,1.110031,double,1,10
730,1109867,1.109867,double,1,10
731,1109570,1.10957,double,1,10
732,1104374,1.104374,double,1,10
733,1103407,1.103407,double,1,10
734,1107465,1.107465,double,1,10
735,1114272,1.114272,double,1,10
736,1108479,1.108479,double,1,10
737,1106934,1.106934,double,1,10
738,1107324,1.107324,double,1,10
739,1103378,1.103378,double,1,10
740,1111045,1.111045,double,1,10
741,1108579,1.108579,double,1,10
742,1116272,1.116272,double,1,10
743,1122099,1.122099,double,1,10
744,1111909,1.111909,double,1,10
745,1114838,1.114838,double,1,10
746,1132523,1.132523,double,1,10
747,1129379,1.129379,double,1,10
748,1116869,1.116869,double,1,10
749,1119092,1.119092,double,1,10
750,1121065,1.121065,double,1,10
751,1114076,1.114076,double,1,10
752,1112872,1.112872,double,1,10
753,1117270,1.11727,double,1,10
754,1123352,1.123352,double,1,10
755,1112317,1.112317,double,1,10
756,1115134,1.115134,double,1,10
757,1125840,1.12584,double,1,10
758,1128830,1.12883,double,1,10
759,1111649,1.111649,double,1,10
760,1114324,1.114324,double,1,10
761,1119662,1.119662,double,1,10
762,1119672,1.119672,double,1,10
763,1132445,1.132445,double,1,10
764,1114884,1.114884,double,1,10
765,1114197,1.114197,double,1,10
766,1119212,1.119212,double,1,10
767,1112502,1.112502,double,1,10
768,1117832,1.117832,double,1,10
769,1114372,1.114372,double,1,10
770,1126538,1.126538,double,1,10
771,1114922,1.114922,double,1,10
772,1112207,1.112207,double,1,10
773,1116948,1.116948,double,1,10
774,1111637,1.111637,double,1,10
775,1118503,1.118503,double,1,10
776,1180095,1.180095,double,1,10
777,1118183,1.118183,double,1,10
778,1125691,1.125691,double,1,10
779,1115528,1.115528,double,1,10
780,1116922,1.116922,double,1,10
781,1117092,1.117092,double,1,10
782,1116398,1.116398,double,1,10
783,1115231,1.115231,double,1,10
784,1120562,1.120562,double,1,10
785,1117285,1.117285,double,1,10
786,1115566,1.115566,double,1,10
787,1108569,1.108569,double,1,10
788,1109175,1.109175,double,1,10
789,1107503,1.107503,double,1,10
790,1129984,1.129984,double,1,10
791,1102832,1.102832,double,1,10
792,1107623,1.107623,double,1,10
793,1115697,1.115697,double,1,10
794,1119078,1.119078,double,1,10
795,1111904,1.111904,double,1,10
796,1133566,1.133566,double,1,10
797,1272320,1.27232,double,1,10
798,1429823,1.429823,double,1,10
799,1249295,1.249295,double,1,10
800,1141218,1.141218,double,1,10
801,1120727,1.120727,double,1,10
802,1155091,1.155091,double,1,10
803,1115323,1.115323,double,1,10
804,1149316,1.149316,double,1,10
805,1146131,1.146131,double,1,10
806,1156443,1.156443,double,1,10
807,1547481,1.547481,double,1,10
808,1310475,1.310475,double,1,10
809,1147163,1.147163,double,1,10
810,1147282,1.147282,double,1,10
811,1186613,1.186613,double,1,10
812,1123716,1.123716,double,1,10
813,1106698,1.106698,double,1,10
814,1122519,1.122519,double,1,10
