iteration,latency_ns,latency_ms,precision,threads,kernels
412,1101996,1.101996,double,1,10
413,1098897,1.098897,double,1,10
414,1099197,1.099197,double,1,10
415,1095860,1.09586,double,1,10
416,1097698,1.097698,double,1,10
417,1099631,1.099631,double,1,10
418,1104697,1.104697,double,1,10
419,1101396,1.101396,double,1,10
420,1102466,1.102466,double,1,10
421,1097197,1.097197,double,1,10
422,1105015,1.105015,double,1,10
423,1101955,1.101955,double,1,10
424,1096045,1.096045,double,1,10
425,1096143,1.096143,double,1,10
426,1099223,1.099223,double,1,10
427,1115008,1.115008,double,1,10
428,1101007,1.101007,double,1,10
429,1096437,1.096437,double,1,10
430,1099776,1.099776,double,1,10
431,1095784,1.095784,double,1,10
432,1099519,1.099519,double,1,10
433,1101397,1.101397,double,1,10
434,1096087,1.096087,double,1,10
435,1101897,1.101897,double,1,10
436,1110235,1.110235,double,1,10
437,1096712,1.096712,double,1,10
438,1096069,1.096069,double,1,10
439,1099288,1.099288,double,1,10
440,1102716,1.102716,double,1,10
441,1101004,1.101004,double,1,10
442,1135707,1.135707,double,1,10
443,1105017,1.105017,double,1,10
444,1096684,1.096684,double,1,10
445,1098901,1.098901,double,1,10
446,1096542,1.096542,double,1,10
447,1096389,1.096389,double,1,10
448,1100301,1.100301,double,1,10
449,1113441,1.113441,double,1,10
450,1101964,1.101964,double,1,10
451,1095590,1.09559,double,1,10
452,1108966,1.108966,double,1,10
453,1095485,1.095485,double,1,10
454,1096287,1.096287,double,1,10
455,1099034,1.099034,double,1,10
456,1096893,1.096893,double,1,10
457,1100674,1.100674,double,1,10
458,1104370,1.10437,double,1,10
459,1101021,1.101021,double,1,10
460,1096369,1.096369,double,1,10
461,1097121,1.097121,double,1,10
462,1101171,1.101171,double,1,10
463,1098364,1.098364,double,1,10
464,1096629,1.096629,double,1,10
465,1097054,1.097054,double,1,10
466,1099604,1.099604,double,1,10
467,1096280,1.09628,double,1,10
468,1096608,1.096608,double,1,10
469,1108538,1.108538,double,1,10
470,1096669,1.096669,double,1,10
471,1096328,1.096328,double,1,10
472,1108028,1.108028,double,1,10
473,1100598,1.100598,double,1,10
474,1096012,1.096012,double,1,10
475,1100845,1.100845,double,1,10
476,1103689,1.103689,double,1,10
477,1101803,1.101803,double,1,10
478,1100730,1.10073,double,1,10
479,1096977,1.096977,double,1,10
480,1101571,1.101571,double,1,10
481,1097013,1.097013,double,1,10
482,1111363,1.111363,double,1,10
483,1096724,1.096724,double,1,10
484,1096505,1.096505,double,1,10
485,1098986,1.098986,double,1,10
486,1096502,1.096502,double,1,10
487,1095817,1.095817,double,1,10
488,1100402,1.100402,double,1,10
489,1096770,1.09677,double,1,10
490,1100462,1.100462,double,1,10
491,1101489,1.101489,double,1,10
492,1102846,1.102846,double,1,10
493,1096024,1.096024,double,1,10
494,1099274,1.099274,double,1,10
495,1102183,1.102183,double,1,10
496,1107365,1.107365,double,1,10
497,1098428,1.098428,double,1,10
498,1100708,1.100708,double,1,10
499,1096867,1.096867,double,1,10
500,1100061,1.100061,double,1,10
501,1097031,1.097031,double,1,10
502,1101407,1.101407,double,1,10
503,1096326,1.096326,double,1,10
504,1097095,1.097095,double,1,10
505,1099182,1.099182,double,1,10
506,1096231,1.096231,double,1,10
507,1099523,1.099523,double,1,10
508,1096611,1.096611,double,1,10
509,1107645,1.107645,double,1,10
510,1097445,1.097445,double,1,10
511,1107524,1.107524,double,1,10
512,1098991,1.098991,double,1,10
513,1106651,1.106651,double,1,10
514,1096767,1.096767,double,1,10
515,1096472,1.096472,double,1,10
516,1099196,1.099196,double,1,10
517,1096702,1.096702,double,1,10
518,1099827,1.099827,double,1,10
519,1096909,1.096909,double,1,10
520,1099297,1.099297,double,1,10
521,1097325,1.097325,double,1,10
522,1102316,1.102316,double,1,10
523,1096271,1.096271,double,1,10
524,1100173,1.100173,double,1,10
525,1096436,1.096436,double,1,10
526,1105672,1.105672,double,1,10
527,1108464,1.108464,double,1,10
528,1101810,1.10181,double,1,10
529,1096977,1.096977,double,1,10
530,1097430,1.09743,double,1,10
531,1109501,1.109501,double,1,10
532,1101939,1.101939,double,1,10
533,1102106,1.102106,double,1,10
534,1100964,1.100964,double,1,10
535,1096896,1.096896,double,1,10
536,1096447,1.096447,double,1,10
537,1098954,1.098954,double,1,10
538,1097219,1.097219,double,1,10
539,1096398,1.096398,double,1,10
540,1100706,1.100706,double,1,10
541,1098010,1.09801,double,1,10
542,1105292,1.105292,double,1,10
543,1096581,1.096581,double,1,10
544,1096499,1.096499,double,1,10
545,1101021,1.101021,double,1,10
546,1096261,1.096261,double,1,10
547,1099256,1.099256,double,1,10
548,1096732,1.096732,double,1,10
549,1105049,1.105049,double,1,10
550,1101052,1.101052,double,1,10
551,1097760,1.09776,double,1,10
552,1099628,1.099628,double,1,10
553,1116395,1.116395,double,1,10
554,1100161,1.100161,double,1,10
