iteration,latency_ns,latency_ms,precision,threads,kernels
198,630524,0.630524,single,1,10
199,622198,0.622198,single,1,10
200,624478,0.624478,single,1,10
201,626117,0.626117,single,1,10
202,628529,0.628529,single,1,10
203,628778,0.628778,single,1,10
204,623730,0.62373,single,1,10
205,623095,0.623095,single,1,10
206,625035,0.625035,single,1,10
207,621736,0.621736,single,1,10
208,626828,0.626828,single,1,10
209,624132,0.624132,single,1,10
210,621458,0.621458,single,1,10
211,624046,0.624046,single,1,10
212,629249,0.629249,single,1,10
213,622600,0.6226,single,1,10
214,624378,0.624378,single,1,10
215,623097,0.623097,single,1,10
216,627770,0.62777,single,1,10
217,624883,0.624883,single,1,10
218,622369,0.622369,single,1,10
219,624405,0.624405,single,1,10
220,628425,0.628425,single,1,10
221,622766,0.622766,single,1,10
222,624454,0.624454,single,1,10
223,623021,0.623021,single,1,10
224,623990,0.62399,single,1,10
225,627784,0.627784,single,1,10
226,622547,0.622547,single,1,10
227,624712,0.624712,single,1,10
228,636524,0.636524,single,1,10
229,625987,0.625987,single,1,10
230,626124,0.626124,single,1,10
231,621925,0.621925,single,1,10
232,625806,0.625806,single,1,10
233,629471,0.629471,single,1,10
234,622507,0.622507,single,1,10
235,625791,0.625791,single,1,10
236,628080,0.62808,single,1,10
237,620729,0.620729,single,1,10
238,625285,0.625285,single,1,10
239,622518,0.622518,single,1,10
240,623894,0.623894,single,1,10
241,628743,0.628743,single,1,10
242,622760,0.62276,single,1,10
243,627352,0.627352,single,1,10
244,629427,0.629427,single,1,10
245,623172,0.623172,single,1,10
246,625824,0.625824,single,1,10
247,627423,0.627423,single,1,10
248,629555,0.629555,single,1,10
249,625465,0.625465,single,1,10
250,622335,0.622335,single,1,10
251,624850,0.62485,single,1,10
252,624429,0.624429,single,1,10
253,628289,0.628289,single,1,10
254,629192,0.629192,single,1,10
255,621873,0.621873,single,1,10
256,623746,0.623746,single,1,10
257,624691,0.624691,single,1,10
258,621913,0.621913,single,1,10
259,629491,0.629491,single,1,10
260,625042,0.625042,single,1,10
261,627195,0.627195,single,1,10
262,629894,0.629894,single,1,10
263,623927,0.623927,single,1,10
