name,rmse,max_abs,max_rel,mean_abs,correlation,psnr,reference_min,reference_max,actual_min,actual_max,threshold_rmse,threshold_max_abs,threshold_max_rel,passed
tmpImgp_vs_golden,2.9303560513803195e-08,3.5762786865234375e-07,2.6540381632994295e-06,1.4733238629105472e-08,0.9999999999999577,142.26472274530363,0.00032861315412446856,0.38032644987106323,0.00032861324143595994,0.3803265392780304,1e-05,0.0001,0.01,True
host_FI_vs_golden_SOCS,2.952802745941517e-08,4.172325134277344e-07,8.662472058245616e-06,1.5149402787795196e-08,0.9999999999999539,142.19905100783942,0.00032766032381914556,0.3803531229496002,0.00032766087679192424,0.3803532123565674,1e-05,0.0001,0.01,True
host_FI_vs_TCC_direct,0.0054737755323060145,0.010465636849403381,0.9425180103860592,0.0053700017381960174,0.9999560989936723,36.94658314521864,0.0040651969611644745,0.38513779640197754,0.00032766087679192424,0.3803532123565674,0.01,0.02,5.0,True
