name,rmse,max_abs,max_rel,mean_abs,correlation,psnr,reference_min,reference_max,actual_min,actual_max,threshold_rmse,threshold_max_abs,threshold_max_rel,passed
tmpImgp_vs_golden,2.591796260431355e-08,1.7881393432617188e-07,3.302655018728926e-06,1.527736159800952e-08,0.9999999999999676,143.62017356766526,0.0007795430719852448,0.3931964039802551,0.0007795430137775838,0.3931964933872223,1e-05,0.0001,0.01,True
host_FI_vs_golden_SOCS,2.6207797169554023e-08,1.9371509552001953e-07,6.4335812666590765e-06,1.5662679986316874e-08,0.9999999999999658,143.52830996064736,0.0007693688967265189,0.3934105634689331,0.0007693670340813696,0.39341068267822266,1e-05,0.0001,0.01,True
host_FI_vs_TCC_direct,0.005028061116411074,0.008104250766336918,0.8809183267310522,0.004974243311026194,0.9999758802274975,37.974980227850274,0.006294128019362688,0.39824429154396057,0.0007693670340813696,0.39341068267822266,0.01,0.02,5.0,True
