name,rmse,max_abs,max_rel,mean_abs,correlation,psnr,reference_min,reference_max,actual_min,actual_max,threshold_rmse,threshold_max_abs,threshold_max_rel,passed
tmpImgp_vs_golden,9.987043667419807e-09,7.450580596923828e-08,7.612876942085691e-07,6.872994617879158e-09,0.9999999999999519,142.20452555121898,0.012385559268295765,0.1287250965833664,0.012385561130940914,0.128725066781044,1e-05,0.0001,0.01,True
