name,rmse,max_abs,max_rel,mean_abs,correlation,psnr,reference_min,reference_max,actual_min,actual_max,threshold_rmse,threshold_max_abs,threshold_max_rel,passed
tmpImgp_vs_golden,1.3601567429224438e-08,7.450580596923828e-08,1.021756603953517e-06,8.96955043572234e-09,0.9999999999999644,141.84738507765485,0.005058429203927517,0.16825121641159058,0.005058429669588804,0.16825123131275177,1e-05,0.0001,0.01,True
