name,rmse,max_abs,max_rel,mean_abs,correlation,psnr,reference_min,reference_max,actual_min,actual_max,threshold_rmse,threshold_max_abs,threshold_max_rel,passed
tmpImgp_vs_golden,2.010613607946903e-08,2.086162567138672e-07,2.9638127581651903e-06,8.77149286537815e-09,0.9999999999999798,146.57620808312265,0.00012344824790488929,0.42868572473526,0.00012344837887212634,0.4286857545375824,1e-05,0.0001,0.01,True
host_FI_vs_golden_SOCS,2.039840801243203e-08,2.384185791015625e-07,1.8035124693563908e-05,9.250573154706565e-09,0.9999999999999777,146.453168572393,0.0001231072237715125,0.42879992723464966,0.00012310805323068053,0.42879998683929443,1e-05,0.0001,0.01,True
host_FI_vs_TCC_direct,0.0035033675416578742,0.005821019411087036,0.9629027176738155,0.0034668896410869066,0.9999847923869829,41.834994324156256,0.002806138014420867,0.43274834752082825,0.00012310805323068053,0.42879998683929443,0.01,0.02,5.0,True
