name,rmse,max_abs,max_rel,mean_abs,correlation,psnr,reference_min,reference_max,actual_min,actual_max,threshold_rmse,threshold_max_abs,threshold_max_rel,passed
tmpImgp_vs_golden,3.08996700652552e-08,2.980232238769531e-07,2.0202188893698505e-06,1.9074676060881757e-08,0.9999999999999555,142.06998965014415,0.002855246188119054,0.39215099811553955,0.0028552499134093523,0.39215102791786194,1e-05,0.0001,0.01,True
host_FI_vs_golden_SOCS,3.125076901582155e-08,3.427267074584961e-07,3.820121189524616e-06,1.948731043199814e-08,0.9999999999999533,141.97725885003055,0.0028509970288723707,0.39239516854286194,0.002851004246622324,0.39239516854286194,1e-05,0.0001,0.01,True
host_FI_vs_TCC_direct,0.005383551015140624,0.008031845092773438,0.6869335631888767,0.005341111684506794,0.9999780773132676,37.37542040023253,0.008213013410568237,0.3979603946208954,0.002851004246622324,0.39239516854286194,0.01,0.02,5.0,True
