name,rmse,max_abs,max_rel,mean_abs,correlation,psnr,reference_min,reference_max,actual_min,actual_max,threshold_rmse,threshold_max_abs,threshold_max_rel,passed
tmpImgp_vs_golden,4.0129175444771847e-08,3.5762786865234375e-07,2.363384702743734e-06,2.132189713677235e-08,0.9999999999999621,141.4241144337832,0.00043979432666674256,0.472787469625473,0.00043979534530080855,0.4727875292301178,1e-05,0.0001,0.01,True
host_FI_vs_golden_SOCS,4.044594906586167e-08,4.172325134277344e-07,9.925501035829905e-06,2.2076748651400635e-08,0.9999999999999611,141.35694033664842,0.0004390607646200806,0.4728485345840454,0.00043905898928642273,0.4728485643863678,1e-05,0.0001,0.01,True
host_FI_vs_TCC_direct,0.001695023562638799,0.004566982388496399,0.7527843828068023,0.0015620703937209435,0.9999864306472915,48.9323618084967,0.001644624280743301,0.4740169048309326,0.00043905898928642273,0.4728485643863678,0.01,0.02,5.0,True
