name,rmse,max_abs,max_rel,mean_abs,correlation,psnr,reference_min,reference_max,actual_min,actual_max,threshold_rmse,threshold_max_abs,threshold_max_rel,passed
tmpImgp_vs_golden,3.3674582861953745e-08,2.2351741790771484e-07,2.839020923077235e-06,2.2205128402674745e-08,0.9999999999999508,142.35272519718205,0.0021917312406003475,0.44150790572166443,0.0021917298436164856,0.44150790572166443,1e-05,0.0001,0.01,True
host_FI_vs_golden_SOCS,3.41046624086982e-08,2.5331974029541016e-07,4.274576528638271e-06,2.2611329919541845e-08,0.9999999999999548,142.2464319312161,0.0021583838388323784,0.4417080879211426,0.0021583859343081713,0.4417080879211426,1e-05,0.0001,0.01,True
host_FI_vs_TCC_direct,0.00610282859613758,0.010641049593687057,0.8041645815681279,0.0060139041593372244,0.9999519077737761,37.29177180579422,0.009503904730081558,0.44680678844451904,0.0021583859343081713,0.4417080879211426,0.01,0.02,5.0,True
